i,r,t,scenario,drought,heat,compound
Anhui,maize,2018,historical,-0.9945014471130628,-0.1825026830729265,-0.1274451700757362
Anhui,rice,2018,historical,0.1758558546797715,-0.2673700264645718,-0.2502250123343751
Anhui,soybean,2018,historical,-1.088306915735859,-0.2296389944113541,-0.2468360248673727
Anhui,wheat,2018,historical,-1.5811222910061309,-0.4134813557269008,-0.7392431686337266
Beijing,maize,2018,historical,0.5694987604088744,0.6183034802228667,-0.1700781625212635
Beijing,rice,2018,historical,0.5482963887476004,0.2246800268773445,-0.4084875946977539
Beijing,soybean,2018,historical,1.0288117311691969,0.5694267277655768,-0.1712316846493964
Beijing,wheat,2018,historical,1.6706620945522257,0.6668160993169119,0.535350703763625
Chongqing,maize,2018,historical,-0.294187644274281,0.3758027850049905,-0.078035847469024
Chongqing,rice,2018,historical,0.0818926329541997,0.0267179143061143,-0.339256930007334
Chongqing,soybean,2018,historical,-0.824078697154547,0.3877920568425053,-0.8553732449835679
Chongqing,wheat,2018,historical,-1.7186009238610545,-0.2542594483018255,-0.4381341162422904
Fujian,maize,2018,historical,1.0875699059217725,-0.1868025692581416,-0.4197803029521158
Fujian,rice,2018,historical,0.8179052733934744,-0.2501650479853739,-0.311035760783215
Fujian,soybean,2018,historical,0.2124704167072442,-0.0242040741853027,0.0654436065861194
Fujian,wheat,2018,historical,1.3934847108125072,0.3678025167728595,1.0257567776841536
Gansu,maize,2018,historical,-1.234971342891761,-0.4167339758868102,-0.4584877675616505
Gansu,rice,2018,historical,-0.0833164723468825,-0.2209940304851166,-0.2583892561029328
Gansu,soybean,2018,historical,-0.4091016993972062,1.3280693610058594,1.2328036083341232
Gansu,wheat,2018,historical,-0.2635920315317599,-0.2786661693498232,0.6244395907466387
Guangdong,maize,2018,historical,-0.4348438399674106,-0.5291797425423144,-0.8039762887495989
Guangdong,rice,2018,historical,-0.2623839417528918,-0.4713014060026561,-0.4754025046413206
Guangdong,soybean,2018,historical,-0.2997181369247998,0.1386613729529452,-0.1029029854113037
Guangxi,maize,2018,historical,1.4084181436639582,-0.6291229962695627,-1.1100710835317031
Guangxi,rice,2018,historical,1.3822849335291243,-0.7255618419532619,-0.8991133485517161
Guangxi,soybean,2018,historical,1.812707037942263,-0.1519673582495637,-0.688563796366794
Guizhou,maize,2018,historical,0.2071759006875374,-0.3241889976798016,-0.0194647378791023
Guizhou,rice,2018,historical,-0.0909005175627969,-0.3787992117009081,-0.2398042543014197
Guizhou,soybean,2018,historical,-0.2068463067009781,0.1052820057518065,0.2320969185818993
Guizhou,wheat,2018,historical,0.2834059218260012,-0.1185213216421442,0.3200785773867732
Hainan,maize,2018,historical,-3.0213332072941803,-1.3326688712836134,-0.8265535712732343
Hainan,rice,2018,historical,-1.9103996574501925,-1.0946561473607934,-0.5832700774643751
Hainan,soybean,2018,historical,-0.961947968539312,-0.9800280027839424,-0.160186432365652
Hebei,maize,2018,historical,-0.5347696508972459,0.2770370154347387,-0.5013067008726357
Hebei,rice,2018,historical,-0.0274057993817415,-0.0973129667256419,-0.4531964477495356
Hebei,soybean,2018,historical,-0.1749331139191368,0.2002748434155137,-0.4090983285162222
Hebei,wheat,2018,historical,0.7106094090630307,0.3276076038135722,0.0504470839077041
Heilongjiang,maize,2018,historical,-1.021718241292895,-0.2757415396397538,-0.3536002918044723
Heilongjiang,rice,2018,historical,-0.4902569644308065,-0.1725175930071444,-0.2371698875603981
Heilongjiang,soybean,2018,historical,-0.2647009428417363,-0.3394026718980439,-0.4151378242374258
Heilongjiang,wheat,2018,historical,-0.941125618122229,-0.2757415396397538,-0.3536002918044723
Henan,maize,2018,historical,0.1618394688885299,-0.1370875182489713,0.2103020397743749
Henan,rice,2018,historical,0.8158274272632896,-0.3170550729540434,-0.0278290085374894
Henan,soybean,2018,historical,0.4307896797847637,-0.2557323224209227,-0.0683389665382493
Henan,wheat,2018,historical,-1.4434036865721285,-0.3822754602444584,-0.1352520392498132
Hubei,maize,2018,historical,-0.0483254549213845,0.3214867843050532,-0.3230887788200255
Hubei,rice,2018,historical,0.9049761010444268,0.0202143588883515,-0.4009703179678086
Hubei,soybean,2018,historical,-0.2996958219989267,0.1667428053682852,-0.6797335960658129
Hubei,wheat,2018,historical,-1.6036060668093344,-0.2644843545500595,-0.6370373689245615
Hunan,maize,2018,historical,0.1722115010982886,0.0438132102302937,-0.4364800940642349
Hunan,rice,2018,historical,0.5941065281500878,0.7781810302861776,-0.0958243204526207
Hunan,soybean,2018,historical,0.4684465775708328,1.4697121949137018,-0.4023147177627972
Hunan,wheat,2018,historical,0.8944581914736075,-0.0144232138248725,0.3844070509280711
Inner_Mongolia,maize,2018,historical,-1.105779599476289,-0.396752754907382,-0.118302604294746
Inner_Mongolia,rice,2018,historical,0.0194811825240647,0.6482737477260362,0.8728172426755484
Inner_Mongolia,soybean,2018,historical,-0.032968621478206,0.5330119414146876,0.7788748659017406
Inner_Mongolia,wheat,2018,historical,-1.331054766680324,-0.3558239328656453,-0.0768591866341023
Jiangsu,maize,2018,historical,0.119106683721338,0.1108790007730001,-0.0299975281910662
Jiangsu,rice,2018,historical,1.9200471254888052,-0.1308796276842549,-0.1909118109093285
Jiangsu,soybean,2018,historical,0.7028741949611509,0.1456875021439798,-0.060321166075581
Jiangsu,wheat,2018,historical,-0.498918241998618,-0.1375326949864896,-0.3193162284104917
Jiangxi,maize,2018,historical,0.7031541648398664,0.0021369249389904,-0.5780270308857143
Jiangxi,rice,2018,historical,0.362986943551556,0.0597960958265987,-0.2275906288983583
Jiangxi,soybean,2018,historical,0.0534737447871096,0.6203718454884718,-0.4534255610937474
Jiangxi,wheat,2018,historical,0.7168574109161439,0.72736271721887,0.6606482553093321
Jilin,maize,2018,historical,-0.4496335070217223,1.0945267741294848,0.3212415336867367
Jilin,rice,2018,historical,-0.246078592166544,0.5788128958020332,0.2822081405258669
Jilin,soybean,2018,historical,-0.9236531695875452,0.5111775123355815,0.1186793020442454
Jilin,wheat,2018,historical,-0.3444618157800433,1.0945267741294848,0.3212415336867367
Liaoning,maize,2018,historical,0.745977955002271,1.106677042543285,0.1662352078887189
Liaoning,rice,2018,historical,0.4864840799795737,0.5510475387591932,0.1427615118957795
Liaoning,soybean,2018,historical,0.1718263330131083,0.2735224858095614,-0.140206502276526
Liaoning,wheat,2018,historical,0.7969192336720449,1.106677042543285,0.1662352078887189
Ningxia,maize,2018,historical,-1.7273046698459869,-0.4673747983112077,-0.7445374160116707
Ningxia,rice,2018,historical,-0.7939282818590936,-0.3271727706183769,-0.5562172414534076
Ningxia,soybean,2018,historical,-1.2501210789086528,-0.1206126438860049,-0.6727550917560792
Ningxia,wheat,2018,historical,-0.3712149320525008,0.0090158106497292,-0.481875645726674
Qinghai,maize,2018,historical,-1.4425133055742905,0.0,0.0
Qinghai,soybean,2018,historical,-0.7464990055073457,-0.0942979896064075,-0.0943564195120496
Qinghai,wheat,2018,historical,-1.3133507732853156,0.0,0.0
Shaanxi,maize,2018,historical,1.1150008838514769,1.5971095375583535,-0.8734352788452101
Shaanxi,rice,2018,historical,2.0429081849296,1.4579145093121089,-0.6211961712941328
Shaanxi,soybean,2018,historical,1.3710143873635168,1.4162428619597618,-0.8681482542304443
Shaanxi,wheat,2018,historical,-1.421088535422348,-0.349949695942268,-0.624913884360942
Shandong,maize,2018,historical,-0.2484009368761799,0.280935949405497,0.0238013250792703
Shandong,rice,2018,historical,0.2154838484105107,0.1327151043533185,-0.026360615404661
Shandong,soybean,2018,historical,-0.4178341092351695,0.0182384214172015,-0.2448236309473228
Shandong,wheat,2018,historical,0.0353496232333387,-0.1948901286072839,-0.2437014658746857
Shanghai,maize,2018,historical,-0.2459315646001671,-0.1962508194687286,0.4769607382626866
Shanghai,rice,2018,historical,0.5488983577844407,-0.3332675372105843,0.1182001392836482
Shanghai,soybean,2018,historical,-0.3346056562895858,0.011091612525603,0.459729309671886
Shanghai,wheat,2018,historical,-0.7340660771056671,0.1585059217944861,0.0546395361499216
Shanxi,maize,2018,historical,-0.753306487462536,-0.1233156336204869,0.0104275535512986
Shanxi,rice,2018,historical,-0.576562568075044,-0.3393363888682039,-0.167499952999406
Shanxi,soybean,2018,historical,-0.668679690014517,-0.1651194241542213,-0.1396257352312896
Shanxi,wheat,2018,historical,-0.0759951096434862,-0.2030200789718713,-0.1446527121692916
Sichuan,maize,2018,historical,-0.9142298069752924,-0.2231836128428306,-0.3068461104314477
Sichuan,rice,2018,historical,-0.6511061562449757,-0.1244860446510764,-0.1758918538892508
Sichuan,soybean,2018,historical,-0.5328641653656785,-0.2111394056875938,-0.2386040432790706
Sichuan,wheat,2018,historical,-0.9242401093724594,-0.2803614677629565,-0.2725954580978915
Tianjin,maize,2018,historical,-0.191387828213118,0.5296180897562496,0.6032671477178271
Tianjin,rice,2018,historical,0.0419010463056633,0.6546060310301683,0.8321324924399844
Tianjin,soybean,2018,historical,0.6626626423939259,-0.1320480447017854,-0.0051646110740908
Tianjin,wheat,2018,historical,0.923236609477432,0.7773266713129932,0.8148435024070709
Tibet,maize,2018,historical,-0.4792077363322737,0.0,0.0
Tibet,rice,2018,historical,0.1624243970188323,0.0,0.0
Tibet,soybean,2018,historical,0.1539296371230674,0.0,0.0
Tibet,wheat,2018,historical,-0.2652438759041781,0.0,0.0
Xinjiang,maize,2018,historical,1.3913701256166615,-0.3205800129815909,-0.3016141909293453
Xinjiang,rice,2018,historical,0.807236850320472,-0.3385434210860102,-0.3434928149674945
Xinjiang,soybean,2018,historical,0.741260956940895,-0.6408611385020407,-0.5082988122990989
Xinjiang,wheat,2018,historical,0.9903691814831336,-0.3857525806245882,-0.2852346052382696
Yunnan,maize,2018,historical,-1.289021521582413,-0.698792984585431,-0.6353704417233269
Yunnan,rice,2018,historical,-1.0352805126174545,-0.4829282370297994,-0.5130638456051125
Yunnan,soybean,2018,historical,-1.411575701814418,-0.6270829174827895,-0.4889526777898873
Yunnan,wheat,2018,historical,-1.4533124820860142,-0.5959123033508292,-0.5235230313054396
Zhejiang,maize,2018,historical,0.2469679769772657,-0.3471845805943783,-0.3253522777489186
Zhejiang,rice,2018,historical,0.2328189068324942,-0.4772638897224207,-0.5901262088004775
Zhejiang,soybean,2018,historical,-0.1441856236307586,-0.1785772569196614,-0.2657737414573304
Zhejiang,wheat,2018,historical,1.5309893537988464,0.7692713029310236,0.0807794973591766
Anhui,maize,2019,historical,1.2265133875401146,-0.1873471083668992,0.4413953031394386
Anhui,rice,2019,historical,0.8945058544015474,-0.2124341136333131,0.3730037208907825
Anhui,soybean,2019,historical,1.4900076767641022,-0.1861927997754718,0.4991610882228865
Anhui,wheat,2019,historical,0.1625059971254478,-0.2904372830143872,0.0325238236543256
Beijing,maize,2019,historical,0.8364890051723761,1.004467302019192,0.997850718434781
Beijing,rice,2019,historical,-0.0206142779129671,0.2988676194133261,1.1897350093382688
Beijing,soybean,2019,historical,0.8770240613559617,1.7926403474439372,1.5435367081240476
Beijing,wheat,2019,historical,1.7873821354941466,0.4982139332824437,0.5653301179325799
Chongqing,maize,2019,historical,0.1905277351879208,0.2671630494003214,0.4942166397968935
Chongqing,rice,2019,historical,0.1903584928805625,0.2100975069582709,0.3129991828677454
Chongqing,soybean,2019,historical,-0.031551375953513,-0.3628346679567807,-0.1434667443405273
Chongqing,wheat,2019,historical,-0.5200249230859701,-0.4204505569531904,-0.8713612944107294
Fujian,maize,2019,historical,-0.5478382853914228,-0.154868851702237,-0.5688176061953979
Fujian,rice,2019,historical,-0.4033734797913136,0.0993323513229786,0.0934158228599174
Fujian,soybean,2019,historical,0.3446934294890102,0.1386289520353345,-0.0750563073389895
Fujian,wheat,2019,historical,-1.0735725127088147,-0.2425519728298,-0.5835853803877412
Gansu,maize,2019,historical,-1.0493453492937863,-0.3349459438851422,-0.4135575273859224
Gansu,rice,2019,historical,-1.4226153709681766,-0.2498930479204377,-0.3178416513124571
Gansu,soybean,2019,historical,-1.5795924046747387,-0.3892985024004388,-0.4668695628634716
Gansu,wheat,2019,historical,-1.517182440979323,-0.2803289314104343,-0.3805982245125734
Guangdong,maize,2019,historical,-2.1323565538473277,-0.1317059180466418,-0.8734538419518705
Guangdong,rice,2019,historical,-0.9331481023061048,0.1964727709404253,-0.5924095543671064
Guangdong,soybean,2019,historical,-0.9157892765258104,0.0219623808355637,-0.3609831705537423
Guangxi,maize,2019,historical,-0.9772309698601156,0.2677820648297411,-0.7736767415577206
Guangxi,rice,2019,historical,-0.6069133443514949,0.2348504260286938,-0.3737766864855752
Guangxi,soybean,2019,historical,-0.1900549220085707,-0.100540109067272,-0.3597508497062182
Guizhou,maize,2019,historical,-0.4772579216814552,0.269936254019693,0.6515554729014378
Guizhou,rice,2019,historical,-0.8886648426293835,0.0801013665066257,0.4952317924708224
Guizhou,soybean,2019,historical,-0.60411668865086,-0.1276608043178747,-0.2380757743105412
Guizhou,wheat,2019,historical,-1.5877998217814602,0.0367090236244989,-0.0243638382252714
Hainan,maize,2019,historical,0.0300753536684599,0.0989918510892575,0.8879616189795868
Hainan,rice,2019,historical,0.5069057531467963,0.3184382966848662,1.3026920601525622
Hainan,soybean,2019,historical,-0.2653725109166558,-0.071215762549657,1.065321483636018
Hebei,maize,2019,historical,0.970307628304619,-0.0439972130176106,0.3995958412614662
Hebei,rice,2019,historical,-0.1751674696017033,-0.1245756836927572,0.1470390754712713
Hebei,soybean,2019,historical,1.2795725361867885,0.2645295402986082,0.8760172540137844
Hebei,wheat,2019,historical,1.2792844066583011,0.2380285584722824,0.4609802880345768
Heilongjiang,maize,2019,historical,-1.7519874191357203,-0.5693123035644091,-0.6922430225437707
Heilongjiang,rice,2019,historical,-0.5134024686166413,-0.4682838002335469,-0.5417206083812681
Heilongjiang,soybean,2019,historical,-1.481996669838308,-0.6360644381176707,-0.7401601702918891
Heilongjiang,wheat,2019,historical,-1.8312612426217816,-0.5693123035644091,-0.6922430225437707
Henan,maize,2019,historical,1.2875208631585775,0.1790778181685231,0.8037767638110788
Henan,rice,2019,historical,-0.1195071321703442,0.12050029369469,0.965243407969856
Henan,soybean,2019,historical,1.5123923446665335,0.3247504849286224,0.8973108766484313
Henan,wheat,2019,historical,1.1120625680231175,-0.2382426995940386,0.1530260588243329
Hubei,maize,2019,historical,1.2380088833706375,0.3529590570563357,0.7684984399766517
Hubei,rice,2019,historical,0.5223415611216166,0.6655229985970288,0.7869255300495359
Hubei,soybean,2019,historical,1.2931838023895068,0.4275135318263038,0.9772923272262828
Hubei,wheat,2019,historical,-0.0051776372364641,-0.5300135476690021,-0.3201691814908136
Hunan,maize,2019,historical,-1.043466956278187,-0.3548555340523844,-0.2772426413321516
Hunan,rice,2019,historical,-0.9710737853912752,-0.2991927454924253,0.0654699313761145
Hunan,soybean,2019,historical,-0.6002010129627546,-0.375608142145355,-0.1805685665629856
Hunan,wheat,2019,historical,-0.93212432058869,1.1669983513393225,-0.899929852910834
Inner_Mongolia,maize,2019,historical,-0.6830303253381005,-0.4813326281668951,-0.6398332812042626
Inner_Mongolia,rice,2019,historical,-0.6293625513338319,-0.430320352422841,-0.5407936529779832
Inner_Mongolia,soybean,2019,historical,-0.7496059711816101,-0.4372843894727192,-0.2254999505708974
Inner_Mongolia,wheat,2019,historical,-0.6850569416737277,-0.4404038061251583,-0.5983898635436189
Jiangsu,maize,2019,historical,0.9126230709431729,-0.238525017484801,0.1527857142651845
Jiangsu,rice,2019,historical,0.347133257744258,-0.3696934926581309,-0.1521254872911639
Jiangsu,soybean,2019,historical,1.1900518689028643,-0.1494403573632827,0.1510635614101326
Jiangsu,wheat,2019,historical,1.6869303279725567,0.0076163837775662,-0.3278596957695904
Jiangxi,maize,2019,historical,-0.1642510099054503,0.1476419723245854,-0.0174164916670165
Jiangxi,rice,2019,historical,0.0067004391460689,0.5156464666614979,0.1805042692202685
Jiangxi,soybean,2019,historical,0.7543322385403456,0.0943986864106206,0.2324180809484277
Jiangxi,wheat,2019,historical,-1.4683563181582275,-0.3309898708590669,-0.8849099506619794
Jilin,maize,2019,historical,0.6971635985179762,-0.1671941756093102,-0.2138457957116259
Jilin,rice,2019,historical,2.387704513160726,-0.085171967889429,-0.1423528915150119
Jilin,soybean,2019,historical,0.7012306554253457,1.1907532889091017,0.2820093735632867
Jilin,wheat,2019,historical,0.492563784216679,-0.1671941756093102,-0.2138457957116259
Liaoning,maize,2019,historical,-0.1668114450857777,-0.0805927544077049,-0.3812624521757946
Liaoning,rice,2019,historical,0.6360122083478789,0.0383576158492706,-0.1455335800879307
Liaoning,soybean,2019,historical,0.2147824905697958,0.9463315457768569,0.0315001035396898
Liaoning,wheat,2019,historical,-0.2786132670138763,-0.0805927544077049,-0.3812624521757946
Ningxia,maize,2019,historical,-0.9021223737553482,0.1760157330747456,-0.0390946545026844
Ningxia,rice,2019,historical,-1.5687566889499565,0.2524899432961649,0.0801208657161416
Ningxia,soybean,2019,historical,-1.239457547194027,-0.5535427223724065,-0.3894762298898134
Ningxia,wheat,2019,historical,-1.0974131049316191,-0.5713063767114616,-0.5316742265784636
Qinghai,maize,2019,historical,-1.1958204716754133,0.0,0.0
Qinghai,soybean,2019,historical,-1.856922266032609,-0.0942979896064075,-0.0943564195120496
Qinghai,wheat,2019,historical,-1.2061510451221655,0.0,0.0
Shaanxi,maize,2019,historical,-0.3912315500466914,-0.2481942982209554,0.1533040361412694
Shaanxi,rice,2019,historical,-1.1225144477163018,-0.1118619796717377,0.3411812752522586
Shaanxi,soybean,2019,historical,-0.6213090243165746,-0.313359605243629,-0.0951898964984963
Shaanxi,wheat,2019,historical,-0.3767789358869129,-0.5444899840933234,-0.3718636032585993
Shandong,maize,2019,historical,1.6815795678852048,0.5202709373338882,0.6219069572453012
Shandong,rice,2019,historical,0.7875043888637162,0.1981547401126427,0.2592034851356667
Shandong,soybean,2019,historical,2.008173742990854,0.7448492725932144,0.8255045706041111
Shandong,wheat,2019,historical,1.4042305377328894,-0.0439092631525158,0.7835883938494447
Shanghai,maize,2019,historical,-0.3202294943389575,-0.2331378820725051,-0.5653281722416025
Shanghai,rice,2019,historical,-0.9445147558453794,-0.3851222969842678,-0.6164885599460247
Shanghai,soybean,2019,historical,-0.9074920531310532,-0.5130706687005614,-0.3311945677181545
Shanghai,wheat,2019,historical,-0.34418705102633,-0.3154592099628006,-0.1085292971412876
Shanxi,maize,2019,historical,0.8512989293850938,-0.0216487445849175,0.2194102340033639
Shanxi,rice,2019,historical,-0.2945983548705737,0.0155402349461864,0.1192720059587015
Shanxi,soybean,2019,historical,1.2371885328551666,0.0793478432781006,0.3896603413684305
Shanxi,wheat,2019,historical,0.6457719621018057,-0.0468036219193849,0.1324031127608805
Sichuan,maize,2019,historical,-0.4462835399032531,-0.2055418492934133,-0.1007304629645002
Sichuan,rice,2019,historical,-1.2507389831160214,-0.1150961580873135,-0.0413863185621766
Sichuan,soybean,2019,historical,-1.938934464952415,-0.2017504644023361,-0.1021182264894269
Sichuan,wheat,2019,historical,-0.4296637536895089,-0.2803614677629565,-0.2725954580978915
Tianjin,maize,2019,historical,1.161529462931301,0.8217660409538229,1.2758298875107463
Tianjin,rice,2019,historical,0.3889028677519886,1.3894857174340949,2.360826627968931
Tianjin,soybean,2019,historical,1.5570854750505128,1.2780726570936558,1.76548545224142
Tianjin,wheat,2019,historical,1.8954057326681333,0.1365778632517322,0.7133342779700641
Tibet,maize,2019,historical,1.0812821694764576,0.0,0.0
Tibet,rice,2019,historical,0.4148071623354004,0.0,0.0
Tibet,soybean,2019,historical,0.6507195970757151,0.0,0.0
Tibet,wheat,2019,historical,1.0920542535701656,0.0,0.0
Xinjiang,maize,2019,historical,0.8658019496701167,-0.1637501996573008,-0.069379382338012
Xinjiang,rice,2019,historical,-0.0567554837224156,-0.2358492459408488,-0.1459038884890632
Xinjiang,soybean,2019,historical,-0.3083148871387153,-0.5076280026846905,-0.2158989669980615
Xinjiang,wheat,2019,historical,0.5231768605877056,-0.228922767300298,-0.0529997966469362
Yunnan,maize,2019,historical,2.500199743207624,1.6634278595943306,1.4847121661902014
Yunnan,rice,2019,historical,2.1801315811851723,1.0036847215232827,1.6445291053866786
Yunnan,soybean,2019,historical,1.961553368357956,1.063196933165888,0.7000047150276902
Yunnan,wheat,2019,historical,0.9759569125149818,0.9791135094247482,0.7866924169457308
Zhejiang,maize,2019,historical,-1.027883723881856,-0.3849906889596847,0.3763822426894165
Zhejiang,rice,2019,historical,-0.7562329298083225,0.0069381570687757,1.3010968007323591
Zhejiang,soybean,2019,historical,-0.1360050133283525,-0.3660361978533381,0.1036540912838364
Zhejiang,wheat,2019,historical,0.1752787456652203,0.5477923484489383,-0.2482895390582163
Anhui,maize,2020,historical,-0.9078400573460176,0.836815002286991,0.5205985883234053
Anhui,rice,2020,historical,-0.6181479047476205,-0.0151757093956674,-0.0463328584960285
Anhui,soybean,2020,historical,-1.2707216094324818,1.5177667495156728,0.8963694214337656
Anhui,wheat,2020,historical,-0.4061761738729103,-0.0638942816641707,0.7307096945555346
Beijing,maize,2020,historical,0.2599124914796673,1.0142414148153984,0.3397093143705811
Beijing,rice,2020,historical,1.3594116506434917,0.4168667824882198,0.3352334179815013
Beijing,soybean,2020,historical,0.4869413952648152,0.9895387773995706,0.3759674368850572
Beijing,wheat,2020,historical,0.8489101423971417,1.884921949506662,1.609217919253909
Chongqing,maize,2020,historical,-0.3727193572704261,0.2785728673995944,-0.0140697263523518
Chongqing,rice,2020,historical,-0.8863433547976917,-0.044895887968609,-0.353848501688208
Chongqing,soybean,2020,historical,-0.959644369838482,0.8302111959676006,-0.2927622476269911
Chongqing,wheat,2020,historical,-0.5850728070232901,0.8856046268924939,0.0538464543349923
Fujian,maize,2020,historical,0.8354629771365122,1.1138331098803496,-0.0347497481710729
Fujian,rice,2020,historical,1.1043741528785025,1.085033545034889,-0.0068622622411323
Fujian,soybean,2020,historical,0.5413089871651631,0.7792696698678657,-0.3595757709828858
Fujian,wheat,2020,historical,1.8498163777079604,1.3125934568757744,0.8803537678330243
Gansu,maize,2020,historical,-1.604442313945805,-0.3852690506281576,-0.1318104148362605
Gansu,rice,2020,historical,0.18498254910655,-0.2023048869483955,-0.0800320704743596
Gansu,soybean,2020,historical,-0.1442856667412921,-0.3414865220544348,-0.2207726137510325
Gansu,wheat,2020,historical,-1.365779343861744,-0.2803289314104343,-0.3805982245125734
Guangdong,maize,2020,historical,0.4753691977094075,0.9122943852385174,0.9917799110092724
Guangdong,rice,2020,historical,0.3667271137670512,0.6315405553398392,0.7834833507265218
Guangdong,soybean,2020,historical,0.143083354961956,1.2579004862627832,0.8294006799295186
Guangxi,maize,2020,historical,-0.3301409762009178,0.5505384574387501,0.4174138805813486
Guangxi,rice,2020,historical,0.0885234890698017,0.4591237013495498,-0.291244190301791
Guangxi,soybean,2020,historical,0.5132473650535312,1.2417061184880156,0.1216074278702738
Guizhou,maize,2020,historical,0.3756545108061974,0.4982415594387232,-0.2669899569855481
Guizhou,rice,2020,historical,-0.5199694539785995,0.0280961304839063,-0.4395453119008512
Guizhou,soybean,2020,historical,-1.133596508422437,1.478732712277827,-0.2502986065063889
Guizhou,wheat,2020,historical,-0.3783684139789486,1.165439585173275,-0.3210587010355439
Hainan,maize,2020,historical,0.875795396744751,0.5283547769191425,1.0420168745256255
Hainan,rice,2020,historical,0.8735062071508177,0.7144756707042679,0.5089701139367542
Hainan,soybean,2020,historical,1.3021667432168678,1.5796086547363786,0.5004519249043158
Hebei,maize,2020,historical,0.0454438753194703,1.5173377857484398,0.3913469192268736
Hebei,rice,2020,historical,2.5541755671000743,1.6705187710945408,0.7429697356544898
Hebei,soybean,2020,historical,0.9620572551100977,2.213670389987452,0.1211035609894691
Hebei,wheat,2020,historical,0.3117575954149996,0.8166411739016017,1.6071322505069296
Heilongjiang,maize,2020,historical,-0.9067331745727358,-0.0758953836415586,-0.2407193815580396
Heilongjiang,rice,2020,historical,-1.006463108196903,0.028823095003369,-0.1356529806201082
Heilongjiang,soybean,2020,historical,-1.3764895889132611,-0.1374523386358273,-0.3067970422192713
Heilongjiang,wheat,2020,historical,-1.0012931238586678,-0.0758953836415586,-0.2407193815580396
Henan,maize,2020,historical,-0.2330375486114671,1.1887983237282436,0.5254508934230298
Henan,rice,2020,historical,0.2585796921212391,0.1649071255906397,0.1196010156367591
Henan,soybean,2020,historical,-0.2474030524098258,1.8084244986536884,0.8905670682651369
Henan,wheat,2020,historical,-0.3076743194485645,0.278116424050809,0.8949086295058043
Hubei,maize,2020,historical,-0.9259967062276124,0.5125131279379426,0.1439842941909373
Hubei,rice,2020,historical,-1.1154252635066002,-0.1050083285789055,-0.0210993788569555
Hubei,soybean,2020,historical,-1.295490609883026,0.882218533415175,-0.0915119021458155
Hubei,wheat,2020,historical,-0.1948234360117743,1.2926343088425167,0.6780566524506142
Hunan,maize,2020,historical,-0.7331654514659552,-0.0718415223799457,0.7690191497584872
Hunan,rice,2020,historical,-0.4670264720931051,0.4261650108559098,-0.0442778454691728
Hunan,soybean,2020,historical,-0.9387769459913726,0.2128211952531241,-0.3177946482024913
Hunan,wheat,2020,historical,-0.6159504866216531,0.0842769188710786,0.4986792713570689
Inner_Mongolia,maize,2020,historical,-0.177140823595327,0.5923370091847862,0.5605392000284498
Inner_Mongolia,rice,2020,historical,0.4428665463950084,0.7056732279393106,0.8170275466404847
Inner_Mongolia,soybean,2020,historical,-1.0491922699125231,-0.2331708977032025,0.126634219689441
Inner_Mongolia,wheat,2020,historical,0.0974638128774955,0.7938697917911063,0.7957100552169803
Jiangsu,maize,2020,historical,-0.6677515644851737,0.8119428170553409,0.274760984472429
Jiangsu,rice,2020,historical,-0.2076835977565475,0.0241374220462009,-0.1521254872911639
Jiangsu,soybean,2020,historical,-0.8122617458269396,1.4409760506068767,0.6414412844903723
Jiangsu,wheat,2020,historical,-0.6676842776322615,0.4618339755688281,0.4034817452836781
Jiangxi,maize,2020,historical,0.185665416330278,1.1967464716885288,0.7791880313156679
Jiangxi,rice,2020,historical,0.0266853770556163,0.8849749077809084,0.2314315866744642
Jiangxi,soybean,2020,historical,-1.0109100564899092,0.8729749428235487,-0.4214185103290397
Jiangxi,wheat,2020,historical,1.9009071213319784,1.6521396981409635,1.1103754510836163
Jilin,maize,2020,historical,-0.3647692446303341,0.2124906228881781,0.6671386108471732
Jilin,rice,2020,historical,-0.3343912187600564,0.1950727586736119,0.5248144445492263
Jilin,soybean,2020,historical,-1.5822039671793318,0.2180493414807965,0.3576141156311213
Jilin,wheat,2020,historical,-0.2338497021538877,0.2124906228881781,0.6671386108471732
Liaoning,maize,2020,historical,-0.0317213818622663,0.7021642493397623,0.4684140063478948
Liaoning,rice,2020,historical,0.5175669631229517,0.410916785148923,0.3950197173815262
Liaoning,soybean,2020,historical,-1.2655858623113498,0.1321289451147118,0.1276594572579089
Liaoning,wheat,2020,historical,0.0057196391313906,0.7021642493397623,0.4684140063478948
Ningxia,maize,2020,historical,0.3523352915869835,0.8403434176846961,0.4315301341937256
Ningxia,rice,2020,historical,1.044039380498079,0.4105220374911278,0.3894931121950685
Ningxia,soybean,2020,historical,0.8376921279258053,0.7871518857075754,0.757603192488545
Ningxia,wheat,2020,historical,0.0103545646975676,0.6957299260422087,0.787219731467396
Qinghai,maize,2020,historical,-2.3779009655786214,0.0,0.0
Qinghai,soybean,2020,historical,0.7175438111508751,-0.0942979896064075,-0.0943564195120496
Qinghai,wheat,2020,historical,-2.0361256945200146,0.0,0.0
Shaanxi,maize,2020,historical,-0.2261175147948787,0.1792602937593792,0.3120793874022583
Shaanxi,rice,2020,historical,0.3304126309883554,-0.1771307806439941,-0.068817080643306
Shaanxi,soybean,2020,historical,0.4442580451306244,0.6115710013124311,0.7465775821734849
Shaanxi,wheat,2020,historical,-0.8608034292882061,0.6671683782411538,0.3863976361124914
